LangID	CountryID	NameType	Name
taj	NP	DA	Tamang Lengmo
taj	NP	DA	Tamang Tam
taj	NP	DA	Temal Tamang
taj	NP	L	Tamang, Eastern
taj	NP	LA	Ishang
taj	NP	LA	Murmi
taj	NP	LA	Sei
taj	NP	LA	Tamang
tak	NG	L	Tala
tal	NG	L	Tal
tam	IN	D	Adi Dravida
tam	IN	D	Aiyangar
tam	IN	D	Aiyar
tam	IN	D	Arava
tam	IN	D	Burgandi
tam	IN	D	Burma Tamil
tam	IN	D	Harijan
tam	IN	D	Hebbar
tam	IN	D	Kongar
tam	IN	D	Madrasi
tam	IN	D	Madurai
tam	IN	D	Malaya Tamil
tam	IN	D	Mandyam Brahmin
tam	IN	D	Sanketi
tam	IN	D	Secunderabad Brahmin
tam	IN	D	South Africa Tamil
tam	IN	D	Sri Lanka Tamil
tam	IN	D	Tamil
tam	IN	D	Tigalu
tam	IN	L	Tamil
tam	IN	LA	Damulian
tam	IN	LA	Tamal
tam	IN	LA	Tamalsan
tam	IN	LA	Tambul
tam	IN	LA	Tamili
tam	LK	L	Tamil
tam	MU	L	Tamil
tam	MY	L	Tamil
tam	RE	L	Tamil
tam	SG	L	Tamil
tam	ZA	L	Tamil
tan	NG	D	Biliri
tan	NG	D	Kaltungo
tan	NG	DA	Tangale East
tan	NG	DA	Tangale West
tan	NG	L	Tangale
tan	NG	LA	Tangle
tao	TW	L	Yami
tao	TW	LA	Botel Tabago
tao	TW	LA	Botel Tobago
tao	TW	LA	Lanyu
tao	TW	LA	Pongso no Tao
tao	TW	LA	Tao
tao	TW	LA	Tawu
tap	CD	D	Shila
tap	CD	L	Taabwa
tap	CD	LA	Ichitaabwa
tap	CD	LA	Kitabwa
tap	CD	LA	Lungu
tap	CD	LA	Rungu
tap	CD	LA	Taabua
tap	CD	LA	Tabwa
tap	CD	LA	Zabwa
tap	ZM	D	Shila
tap	ZM	L	Taabwa
tap	ZM	LA	Ichitaabwa
tap	ZM	LA	Rungu
tap	ZM	LA	Tabwa
taq	BF	D	Tadghaq
taq	BF	D	Timbuktu
taq	BF	DA	Kidal
taq	BF	DA	Tanaslamt
taq	BF	DA	Tombouctou
taq	BF	L	Tamasheq, Kidal
taq	BF	LA	Tamashekin
taq	BF	LA	Timbuktu
taq	BF	LA	Tomacheck
taq	BF	LA	Tuareg
taq	ML	D	Tadhaq
taq	ML	D	Timbuktu
taq	ML	DA	Kidal
taq	ML	DA	Kidal Tamasheq
taq	ML	DA	Tanaslamt
taq	ML	DA	Tombouctou
taq	ML	L	Tamasheq
taq	ML	LA	Tamachen
taq	ML	LA	Tamashek
taq	ML	LA	Tamashekin
taq	ML	LA	Tomacheck
taq	ML	LA	Tǝmajǝq
taq	ML	LA	tamachèque
taq	ML	LA	tamasagt
tar	MX	L	Tarahumara, Central
tar	MX	LA	Alta Tarahumara
tar	MX	LA	Ralámuli de la Tarahumara Alta
tar	MX	LA	Ralámuli raicha
tar	MX	LA	Samachique Tarahumara
tar	MX	LA	Tarahumara de Cumbres
tar	MX	LA	Tarahumara del Centro
tas	VN	L	Tay Boi
tas	VN	LA	Annamite French
tas	VN	LA	Tay Boy
tas	VN	LA	Vietnamese Pidgin French
tat	CN	L	Tatar
tat	CN	LA	Tartar
tat	CN	LA	Tata’er
tat	KZ	L	Tatar
tat	RU	D	Middle Tatar
tat	RU	D	Western Tatar
tat	RU	DA	Kazan
tat	RU	DA	Misher
tat	RU	L	Tatar
tat	RU	LA	Kazan Tatar
tat	RU	LA	Tartar
tat	TR	L	Tatar
tau	CA	L	Tanana, Upper
tau	CA	LA	Nabesna
tau	CA	LA	Nee’aaneegn’
tau	US	L	Tanana, Upper
tau	US	LA	Nabesna
tau	US	LA	Nee’aaneegn’
tav	CO	L	Tatuyo
tav	CO	LA	Juna
tav	CO	LA	Oa
tav	CO	LA	Pamoa
tav	CO	LA	Sina
tav	CO	LA	Sura
tav	CO	LA	Tatutapuyo
tav	CO	LA	Tatuyo ye
tav	CO	LA	Wa’ikhana
tav	CO	LA	jʉna ye
taw	PG	L	Tai
taw	PG	LA	Tay
tax	TD	L	Tamki
tax	TD	LA	Temki
tay	TW	D	Sqoleq
tay	TW	D	Ts’ole’
tay	TW	DA	Ci’uli’
tay	TW	DA	Squliq
tay	TW	L	Atayal
tay	TW	LA	Ataiyal
tay	TW	LA	Attayal
tay	TW	LA	Bonotsek
tay	TW	LA	Shabogala
tay	TW	LA	Taijyal
tay	TW	LA	Taiyal
tay	TW	LA	Takonan
tay	TW	LA	Tangao
tay	TW	LA	Tayal
tay	TW	LA	Tyal
tay	TW	LA	Yukan
taz	SD	L	Tocho
taz	SD	LA	Tacho
taz	SD	LA	Toicho
tba	BR	D	Masaká
tba	BR	D	Tubanao
tba	BR	DA	Massaca
tba	BR	L	Aikanã
tba	BR	LA	Aikaná
tba	BR	LA	Corumbiara
tba	BR	LA	Huari
tba	BR	LA	Kasupá
tba	BR	LA	Kolumbiara
tba	BR	LA	Mondé
tba	BR	LA	Tubarão
tba	BR	LA	Uari
tba	BR	LA	Wari
tbb	BR	L	Tapeba
tbb	BR	LA	Perna-de-Pau
tbb	BR	LA	Tabeba
tbb	BR	LA	Tapebano
tbc	PG	D	Megiar
tbc	PG	D	Serang
tbc	PG	L	Takia
tbd	PG	L	Kaki Ae
tbd	PG	LA	Lorabada
tbd	PG	LA	Lou
tbd	PG	LA	Raepa Tati
tbd	PG	LA	Tate
tbd	PG	LA	Tati
tbe	SB	L	Tanibili
tbe	SB	LA	Nyisunggu
tbf	PG	D	Simberi
tbf	PG	D	Tabar
tbf	PG	D	Tatau
tbf	PG	L	Mandara
tbf	PG	LA	Madara
tbg	PG	D	Aantantara
tbg	PG	D	Arau-Varosia
tbg	PG	D	Arokaara
tbg	PG	D	Saiqora
tbg	PG	D	Tairora
tbg	PG	DA	Andandara
tbg	PG	DA	Arau-Barosia
tbg	PG	DA	Arokara
tbg	PG	DA	Sai’ora
tbg	PG	L	Tairora, North
tbg	PG	LA	Tairora
tbh	AU	D	Dharrabal
tbh	AU	D	Wadiwadi
tbh	AU	DA	Wodiwodi
tbh	AU	L	Thurawal
tbh	AU	LA	Dharawaal
tbh	AU	LA	Dharawal
tbh	AU	LA	Turrubul
tbi	SD	D	Buwahg
tbi	SD	D	Kukur
tbi	SD	D	Kulang
tbi	SD	D	Soda
tbi	SD	DA	Bau
tbi	SD	DA	Buek
tbi	SD	DA	Gor
tbi	SD	DA	Kulelek
tbi	SD	DA	Tao
tbi	SD	L	Gaam
tbi	SD	LA	Gaahmg
tbi	SD	LA	Ingassana
tbi	SD	LA	Ingessana
tbi	SD	LA	Kamanidi
tbi	SD	LA	Mamedja
tbi	SD	LA	Mamidza
tbi	SD	LA	Metabi
tbi	SD	LA	Muntabi
tbi	SD	LA	Tabi
tbj	PG	L	Tiang
tbj	PG	LA	Djaul
tbk	PH	D	Baras
tbk	PH	D	Binatuanen
tbk	PH	D	Binuswanganen
tbk	PH	D	Inawanwaanen
tbk	PH	D	Kinalamiananen
tbk	PH	D	Lininipaknen
tbk	PH	D	Tinalaanen
tbk	PH	DA	Kinaramiananen
tbk	PH	L	Tagbanwa, Calamian
tbk	PH	LA	Kalamianon
tbl	PH	D	Central Tboli
tbl	PH	D	Southern Tboli
tbl	PH	D	Western Tboli
tbl	PH	L	Tboli
tbl	PH	LA	T’boli
tbl	PH	LA	Tiboli
tbm	CD	L	Tagbu
tbm	CD	LA	Tagba
tbm	CD	LA	Tagbo
tbn	CO	L	Tunebo, Barro Negro
tbn	CO	LA	Eastern Tunebo
tbo	PG	D	Awayama
tbo	PG	D	Bohilai
tbo	PG	D	Diwinai
tbo	PG	D	Huhuna
tbo	PG	D	Kehelala
tbo	PG	D	Labe
tbo	PG	D	Lelehudi
tbo	PG	D	Sideya
tbo	PG	D	Yaleba
tbo	PG	DA	Awaiama
tbo	PG	DA	Awalama
tbo	PG	DA	Basilaki
tbo	PG	DA	Bohira’i
tbo	PG	DA	Divinai
tbo	PG	DA	Ealeba
tbo	PG	DA	East Cape
tbo	PG	DA	Gwavili
tbo	PG	DA	Gwawili
tbo	PG	DA	Keherara
tbo	PG	DA	Rabe
tbo	PG	DA	Sideia
tbo	PG	DA	Wagawaga
tbo	PG	L	Tawala
tbo	PG	LA	Tavara
tbo	PG	LA	Tawara
tbp	ID	L	Diebroud
tbp	ID	LA	Bok
tbp	ID	LA	Dabra
tbp	ID	LA	Taburta
tbp	ID	LA	Taria
tbp	ID	LA	Taworta
tbp	ID	LA	Taworta-Aero
tbr	SD	D	Karondi
tbr	SD	D	Talassa
tbr	SD	D	Tumtum
tbr	SD	DA	Korindi
tbr	SD	DA	Kurondi
tbr	SD	DA	Talasa
tbr	SD	L	Tumtum
tbs	PG	L	Tanguat
tbt	CD	D	Rhinyihinyi
tbt	CD	D	Tembo
tbt	CD	DA	Kitembo
tbt	CD	L	Tembo
tbt	CD	LA	ChiTembo
tbt	CD	LA	Chitembo
tbt	CD	LA	Kitembo
tbu	MX	L	Tubar
tbu	MX	LA	Tubare
tbv	PG	L	Tobo
tbw	PH	L	Tagbanwa
tbw	PH	LA	Aborlan Tagbanwa
tbw	PH	LA	Apurawnon
tbw	PH	LA	Tagbanua
tbx	PG	D	Garawa
tbx	PG	D	Kapin
tbx	PG	DA	Gawawa
tbx	PG	L	Kapin
tbx	PG	LA	Katumene
tbx	PG	LA	Sambio
tbx	PG	LA	Taiak
tbx	PG	LA	Tayek
tby	ID	D	Adu
tby	ID	D	Nyeku
tby	ID	L	Tabaru
tby	ID	LA	Tobaru
tbz	BJ	D	Eastern Ditammari
tbz	BJ	D	Western Ditammari
tbz	BJ	DA	Tamberma
tbz	BJ	L	Ditammari
tbz	BJ	LA	Ditamari
tbz	BJ	LA	Tamari
tbz	TG	D	Eastern Ditammari
tbz	TG	D	Western Ditammari
tbz	TG	DA	Tamberma
tbz	TG	L	Ditammari
tbz	TG	LA	Bataba
tbz	TG	LA	Batammarab
tbz	TG	LA	Soma
tbz	TG	LA	Some
tbz	TG	LA	Tamari
tbz	TG	LA	Tamberma
tca	BR	L	Ticuna
tca	BR	LA	Du-ûgü
tca	BR	LA	Duüxügu
tca	BR	LA	Magüa
tca	BR	LA	Tikuna
tca	BR	LA	Tukuna
tca	BR	LA	ticunagaxũ
tca	CO	L	Ticuna
tca	CO	LA	Tikuna
tca	CO	LA	Tucuna
tca	CO	LA	Tukúna
tca	PE	L	Ticuna
tca	PE	LA	Duuxugu
tca	PE	LA	Tikuna
tca	PE	LA	Tukuna
tcb	US	D	Healy Lake
tcb	US	D	Mansfield-Ketchumstuck
tcb	US	L	Tanacross
tcb	US	LA	Nee’anděg’
tcc	TZ	D	Bajuta
tcc	TZ	D	Barabayiiga
tcc	TZ	D	Bianjiida
tcc	TZ	D	Bisiyeda
tcc	TZ	D	Buraadiiga
tcc	TZ	D	Darorajek
tcc	TZ	D	Ghumbiega
tcc	TZ	D	Gidang’odiga
tcc	TZ	D	Gisamjanga
tcc	TZ	D	Rootigaanga
tcc	TZ	D	Salawajega
tcc	TZ	D	Tsimajeega
tcc	TZ	DA	Bajuuta
tcc	TZ	DA	Barabaig
tcc	TZ	DA	Barabaik
tcc	TZ	DA	Barabayga
tcc	TZ	DA	Barbaig
tcc	TZ	DA	Biyanjiida
tcc	TZ	DA	Buradiga
tcc	TZ	DA	Bureadiga
tcc	TZ	DA	Daragwajega
tcc	TZ	DA	Darorajega
tcc	TZ	DA	Gisamjang
tcc	TZ	DA	Gisamjank
tcc	TZ	DA	Isimijeega
tcc	TZ	DA	Isimijega
tcc	TZ	DA	Kisamajeng
tcc	TZ	DA	Rotigeenga
tcc	TZ	DA	Rotigenga
tcc	TZ	DA	Utatu
tcc	TZ	L	Datooga
tcc	TZ	LA	Datog
tcc	TZ	LA	Datoga
tcc	TZ	LA	Tatog
tcc	TZ	LA	Tatoga
tcc	TZ	LA	Taturu
tcd	GH	L	Tafi
tcd	GH	LA	Tegbo
tce	CA	L	Tutchone, Southern
tcf	MX	D	Huehuetepec
tcf	MX	DA	Mè’phàà Bátháá
tcf	MX	DA	Smájíín
tcf	MX	DA	Tlapaneco de Huehuetepec
tcf	MX	DA	Tlapaneco de Zilacayotitlán
tcf	MX	DA	Tlapaneco del Este
tcf	MX	DA	Zilacayotitlán
tcf	MX	DA	Zilacayotitlán Tlapanec
tcf	MX	L	Me’phaa, Malinaltepec
tcf	MX	LA	Malinaltepec Tlapanec
tcf	MX	LA	Me’phaa
tcf	MX	LA	Mè’phàà Mañuwìín
tcf	MX	LA	Tlapaneco
tcf	MX	LA	Tlapaneco Central Bajo
tcf	MX	LA	Tlapaneco de Malinaltepec
tcg	ID	L	Tamagario
tcg	ID	LA	Buru
tcg	ID	LA	Tamaraw
tcg	ID	LA	Wagow
tcg	ID	LA	Wiyagar
tch	TC	L	Turks and Caicos Creole English
tci	PG	D	Anta
tci	PG	D	Kómnjo
tci	PG	D	Wára
tci	PG	D	Wèré
tci	PG	L	Wára
tci	PG	LA	Ara
tci	PG	LA	Kamindjo
tci	PG	LA	Rouku
tci	PG	LA	Tjokwai
tci	PG	LA	Tokwasa
tci	PG	LA	Upper Morehead
tci	PG	LA	Vara
tci	PG	LA	Wärä
tci	PG	LA	Yumbar
tck	GA	L	Tchitchege
tck	GA	LA	Latsitsege
tck	GA	LA	Lintsitsege
tcl	MM	L	Taman
tcm	ID	L	Tanahmerah
tcm	ID	LA	Sumeri
tcm	ID	LA	Sumerine
tcn	NP	L	Tichurong
tcn	NP	LA	Ticherong
tco	MM	L	Taungyo
tco	MM	LA	Taru
tco	MM	LA	Taung Yoe
tco	MM	LA	Taung-yo
tco	MM	LA	Toru
tco	MM	LA	Twing Reu
tco	MM	LA	Twinreu
tcp	MM	L	Chin, Tawr
tcp	MM	LA	Tawr
tcp	MM	LA	Thawr
tcp	MM	LA	Torr
tcq	ID	L	Kaiy
tcq	ID	LA	Kai
tcq	ID	LA	Taori-Kaiy
tcq	ID	LA	Taori-Kei
tcq	ID	LA	Todi
tcs	AU	L	Torres Strait Creole
tcs	AU	LA	Ailan Tok
tcs	AU	LA	Ap-Ne-Ap
tcs	AU	LA	Big Thap
tcs	AU	LA	Blaik
tcs	AU	LA	Blaiman
tcs	AU	LA	Broken
tcs	AU	LA	Cape York Creole
tcs	AU	LA	Creole
tcs	AU	LA	Pizin
tcs	AU	LA	Tores Streit Yumplatok
tcs	AU	LA	Torres Strait Broken
tcs	AU	LA	Torres Strait Pidgin English
tcs	AU	LA	West Torres
tcs	AU	LA	Yumplatok
tct	CN	D	Hedong
tct	CN	D	Hexi
tct	CN	D	Huishui
tct	CN	L	T’en
tct	CN	LA	Rao
tct	CN	LA	Rau
tct	CN	LA	Then
tct	CN	LA	Yang Hwang
tct	CN	LA	Yanghuang
tcu	MX	D	Chinatú Tarahumara
tcu	MX	L	Tarahumara, Southeastern
tcu	MX	LA	Balleza
tcu	MX	LA	Chinatú
tcu	MX	LA	Rarámari raicha
tcu	MX	LA	Tarahumara de Chinatú
tcu	MX	LA	Tarahumara del Sur
tcu	MX	LA	Tarahumara del Sureste
tcu	MX	LA	Uruachi
tcw	MX	L	Totonac, Tecpatlán
tcw	MX	LA	Totonaca
tcx	IN	L	Toda
tcx	IN	LA	Todi
tcx	IN	LA	Tuda
tcy	IN	D	Brahmin Tulu
tcy	IN	D	Common Tulu
tcy	IN	D	Northeast Tulu
tcy	IN	D	Northwest Tulu
tcy	IN	D	South Central Tulu
tcy	IN	D	Southeast Tulu
tcy	IN	D	Southwest Tulu
tcy	IN	DA	Bantwal
tcy	IN	DA	Belthangadi
tcy	IN	DA	Kasaragod
tcy	IN	DA	Kerala
tcy	IN	DA	Mangalore
tcy	IN	DA	Manjeswara
tcy	IN	DA	Puttur
tcy	IN	DA	Sullia Subrahmanya
tcy	IN	DA	Udipi
tcy	IN	L	Tulu
tcy	IN	LA	Tal
tcy	IN	LA	Tallu
tcy	IN	LA	Thalu
tcy	IN	LA	Thulu
tcy	IN	LA	Tilu
tcy	IN	LA	Tullu
tcy	IN	LA	Tuluva Bhasa
tcz	IN	D	Changsen
tcz	IN	D	Hawkip
tcz	IN	D	Jangshen
tcz	IN	D	Kaokeep
tcz	IN	D	Khongzai
tcz	IN	D	Kipgen
tcz	IN	D	Langiung
tcz	IN	D	Sairang
tcz	IN	D	Shithlou
tcz	IN	D	Singson
tcz	IN	D	Thangngen
tcz	IN	DA	Shingsol
tcz	IN	L	Chin, Thado
tcz	IN	LA	Kuki
tcz	IN	LA	Kuki-Thado
tcz	IN	LA	Thaadou Kuki
tcz	IN	LA	Thado-Pao
tcz	IN	LA	Thado-Ubiphei
tcz	IN	LA	Thadou
tcz	MM	D	Baite
tcz	MM	D	Changsen
tcz	MM	D	Hawkip
tcz	MM	D	Jangshen
tcz	MM	D	Kaokeep
tcz	MM	D	Khongzai
tcz	MM	D	Kipgen
tcz	MM	D	Langiung
tcz	MM	D	Paite
tcz	MM	D	Sairang
tcz	MM	D	Thangngen
tcz	MM	L	Chin, Thado
tcz	MM	LA	Thado-Pao
tcz	MM	LA	Thado-Ubiphei
tcz	MM	LA	Thadou
tda	NE	D	Air
tda	NE	D	Azawagh
tda	NE	DA	Northern Tagdal
tda	NE	DA	Southern Tagdal
tda	NE	L	Tagdal
tda	NE	LA	Igalan
tdb	IN	L	Panchpargania
tdb	IN	LA	Bedia
tdb	IN	LA	Chik Barik
tdb	IN	LA	Pan
tdb	IN	LA	Pan Sawasi
tdb	IN	LA	Tair
tdb	IN	LA	Tamara
tdb	IN	LA	Tamaria
tdb	IN	LA	Tanti
tdb	IN	LA	Temoral
tdb	IN	LA	Tumariya
tdc	CO	L	Emberá-Tadó
tdc	CO	LA	Cholo
tdc	CO	LA	Embena
tdc	CO	LA	Embera
tdc	CO	LA	Epena
tdc	CO	LA	Katío
tdc	CO	LA	Êpêra
tdd	CN	D	Mangshi
tdd	CN	D	Menggeng
tdd	CN	D	Tai Pong
tdd	CN	D	Yongren
tdd	CN	DA	Debao
tdd	CN	DA	Dehong
tdd	CN	DA	Ka
tdd	CN	DA	La
tdd	CN	DA	Sai
tdd	CN	DA	Tai Ka
tdd	CN	DA	Taile
tdd	CN	DA	Taita
tdd	CN	DA	Ya
tdd	CN	DA	You
tdd	CN	L	Tai Nüa
tdd	CN	LA	Chinese Shan
tdd	CN	LA	Chinese Tai
tdd	CN	LA	Dai Kong
tdd	CN	LA	Dai Na
tdd	CN	LA	Dai Nuea
tdd	CN	LA	Daide
tdd	CN	LA	Dehong
tdd	CN	LA	Dehong Dai
tdd	CN	LA	Shan
tdd	CN	LA	Tai Dehong
tdd	CN	LA	Tai Le
tdd	CN	LA	Tai Mao
tdd	CN	LA	Tai Neua
tdd	CN	LA	Tai Nue
tdd	CN	LA	Tai Nü
tdd	CN	LA	Tai nö
tdd	CN	LA	Tai taü
tdd	CN	LA	Tai-Kong
tdd	CN	LA	Tai-Le
tdd	CN	LA	Yunannese Shan
tdd	CN	LA	Yunnan Shant’ou
tdd	LA	L	Tai Nüa
tdd	LA	LA	Chinese Shan
tdd	LA	LA	Tai Neua
tdd	LA	LA	Tai Nuea
tdd	LA	LA	Thaineau
tdd	MM	D	Mang Shi
tdd	MM	D	Ruili
tdd	MM	DA	Meng Mao
tdd	MM	L	Tai Nüa
tdd	MM	LA	Chinese Shan
tdd	MM	LA	Tai Kong
tdd	MM	LA	Tai Neua
tdd	VN	L	Tai Nüa
tde	ML	L	Dogon, Tiranige Diga
tde	ML	LA	Duleri
tde	ML	LA	Duleri Dom
tdf	LA	L	Talieng
tdf	LA	LA	Caliang
tdf	LA	LA	Calieng
tdf	LA	LA	Kaseng
tdf	LA	LA	Kasseng
tdf	LA	LA	Koseng
tdf	LA	LA	Kraseng
tdf	LA	LA	Taliang
tdf	LA	LA	Tariang
tdf	LA	LA	Tarieng
tdf	LA	LA	Triang
tdf	LA	LA	Trieng
tdg	NP	D	Northwestern dialect of Western Tamang
tdg	NP	D	Rasuwa
tdg	NP	D	Southwestern dialect of Western Tamang
tdg	NP	D	Trisuli
tdg	NP	DA	Dhading
tdg	NP	DA	Nuwakot
tdg	NP	L	Tamang, Western
tdg	NP	LA	Murmi
tdg	NP	LA	Sain
tdg	NP	LA	Tamang Gyot
tdg	NP	LA	Tamang Tam
tdh	IN	L	Thulung
tdh	IN	LA	Thulunge Rai
tdh	NP	D	Central Thulung
tdh	NP	D	Eastern Thulung
tdh	NP	D	Northern Thulung
tdh	NP	D	Southern Thulung
tdh	NP	DA	Deusa Lwa
tdh	NP	DA	Jubu Lwa
tdh	NP	DA	Lokhim Lwa
tdh	NP	DA	Mukli Lwa
tdh	NP	DA	Necha Lwa
tdh	NP	L	Thulung
tdh	NP	LA	Tholong Lo
tdh	NP	LA	Thulu Luwa
tdh	NP	LA	Thululoa
tdh	NP	LA	Thulung Jemu
tdh	NP	LA	Thulung La
tdh	NP	LA	Thulunge Rai
tdh	NP	LA	Toaku Lwa
tdi	ID	L	Tomadino
tdj	ID	D	Central Tajio
tdj	ID	D	Northern Tajio
tdj	ID	D	Western Tajio
tdj	ID	L	Tajio
tdj	ID	LA	Adjio
tdj	ID	LA	Kasimbar
tdj	ID	LA	Ta’adjio
tdj	ID	LA	Tadjio
tdk	NG	L	Tambas
tdk	NG	LA	Tambes
tdk	NG	LA	Tembis
tdl	NG	L	Sur
tdl	NG	LA	Dishili
tdl	NG	LA	Myet
tdl	NG	LA	Nsur
tdl	NG	LA	Suru
tdl	NG	LA	Tapshin
tdl	NG	LA	Tapshinawa
tdm	GY	L	Taruma
tdm	GY	LA	Aroaqui
tdm	GY	LA	Charuma
tdm	GY	LA	Saloema
tdm	GY	LA	Saluma
tdm	GY	LA	Taruamá
tdn	ID	D	Kakas
tdn	ID	D	Remboken
tdn	ID	D	Tondano
tdn	ID	DA	Ka’kas
tdn	ID	L	Tondano
tdn	ID	LA	Tolou
tdn	ID	LA	Tolour
tdn	ID	LA	Tondanou
tdn	ID	LA	Toulour
tdo	NG	L	Teme
tdo	NG	LA	Tema
tdq	NG	L	Tita
tdq	NG	LA	Hoai Petel
tdr	VN	L	Todrah
tdr	VN	LA	Didra
tdr	VN	LA	Didrah
tdr	VN	LA	Kodra
tdr	VN	LA	Modra
tdr	VN	LA	Podra
tdr	VN	LA	Todrá
tds	ID	L	Doutai
tds	ID	LA	Taori
tds	ID	LA	Taori-So
tds	ID	LA	Tolitai
tdt	TL	L	Tetun Dili
tdt	TL	LA	Dili Tetum
tdt	TL	LA	Lia-Tetun
tdt	TL	LA	Tetum
tdt	TL	LA	Tetum Dili
tdt	TL	LA	Tetum Prasa
tdt	TL	LA	Tetum Praça
tdt	TL	LA	Tetun
tdt	TL	LA	Tetun Prasa
tdv	NG	L	Toro
tdv	NG	LA	Turkwam
tdx	MG	L	Malagasy, Tandroy-Mahafaly
tdx	MG	LA	Antandroy
tdx	MG	LA	Mahafaly
tdx	MG	LA	Tandroy
tdy	PH	L	Tadyawan
tdy	PH	LA	Balaban
tdy	PH	LA	Pula
tdy	PH	LA	Tadianan
tea	MY	D	Grik
tea	MY	D	Kenderong
tea	MY	D	Kenering
tea	MY	D	Lanoh Kobak
tea	MY	D	Po-Klo
tea	MY	D	Sakai of Plus Korbu
tea	MY	D	Sungai Piah
tea	MY	D	Tanjong Rambutan
tea	MY	D	Tembe’
tea	MY	D	Ulu Kinta
tea	MY	DA	Kinta Sakai
tea	MY	DA	Sakai Bukit of Temongoh
tea	MY	DA	Tembi
tea	MY	L	Temiar
tea	MY	LA	Northern Sakai
tea	MY	LA	Pie
tea	MY	LA	Seroq
tea	MY	LA	Temer
teb	EC	L	Tetete
tec	KE	L	Terik
tec	KE	LA	Nyang’ori
ted	CI	D	Bapo
ted	CI	D	Dapo
ted	CI	D	Glawlo
ted	CI	D	Honpo
ted	CI	D	Tepo
ted	CI	D	Wlopo
ted	CI	D	Yrepo
ted	CI	DA	Kapo
ted	CI	DA	Ropo
ted	CI	L	Krumen, Tepo
ted	CI	LA	#NAME?
ted	CI	LA	Krou tepo
ted	CI	LA	Kroumen
ted	CI	LA	Kroumen tépo
ted	CI	LA	Kru
ted	CI	LA	Krumen
ted	CI	LA	Southern Krumen
ted	CI	LA	Southwestern Kroumen
ted	CI	LA	Tepo Krou
ted	LR	D	Bapo
ted	LR	D	Dapo
ted	LR	D	Glawlo
ted	LR	D	Honpo
ted	LR	D	Plapo
ted	LR	D	Tepo
ted	LR	D	Wlopo
ted	LR	D	Yrepo
ted	LR	DA	Kapo
ted	LR	DA	Ropo
ted	LR	L	Krumen, Tepo
ted	LR	LA	Kroumen
ted	LR	LA	Kru
ted	LR	LA	Krumen
ted	LR	LA	Southern Krumen
tee	MX	L	Tepehua, Huehuetla
tee	MX	LA	Tepehua de Hidalgo
tee	MX	LA	Tepehua de Huehuetla
tef	IN	D	Bompoka
tef	IN	DA	Bompaka
tef	IN	DA	Pauhut
tef	IN	L	Teressa
tef	IN	LA	Taih-Long
teg	CG	D	Kateghe
teg	CG	D	Keteghe
teg	CG	DA	Nzikini
teg	CG	L	Teke-Tege
teg	CG	LA	Iteghe
teg	CG	LA	Keteghe
teg	CG	LA	Northern Teke
teg	CG	LA	Teghe
teg	CG	LA	Teke Alima
teg	CG	LA	Teke Kali
teg	GA	L	Teke-Tege
teg	GA	LA	Iteghe
teg	GA	LA	Katege
teg	GA	LA	Keteghe
teg	GA	LA	Ketego
teg	GA	LA	Latege
teg	GA	LA	Northern Teke
teg	GA	LA	Tege-Kali
teg	GA	LA	Teghe
teg	GA	LA	Teke
teh	AR	L	Tehuelche
teh	AR	LA	Aoniken
teh	AR	LA	Gunua-Kena
teh	AR	LA	Gununa-Kena
teh	AR	LA	Gününa Küne
teh	AR	LA	Gününa Yajich
teh	AR	LA	Inaquen
teh	AR	LA	Tewelche
tei	PG	D	East Torricelli
tei	PG	D	West Torricelli
tei	PG	L	Torricelli
tei	PG	LA	Anamagi
tei	PG	LA	Lou
tek	CD	D	Bali
tek	CD	D	Mosieno
tek	CD	D	Ngee
tek	CD	DA	Ambali
tek	CD	DA	Esingee
tek	CD	DA	Teo
tek	CD	DA	Tio
tek	CD	DA	Tyo
tek	CD	L	Teke, Ibali
tek	CD	LA	Bali
tek	CD	LA	Eastern Teke
tek	CD	LA	Ibali
tek	CD	LA	Kiteke
tek	CD	LA	Teke-Ibali
tek	CG	L	Teke-Ibali
tek	CG	LA	Bali
tek	CG	LA	Eastern Teke
tek	CG	LA	Ibali
tek	CG	LA	Kiteke
tel	IN	D	Berad
tel	IN	D	Dasari
tel	IN	D	Dommara
tel	IN	D	East Godaveri
tel	IN	D	Golari
tel	IN	D	Guntur
tel	IN	D	Kamathi
tel	IN	D	Komtao
tel	IN	D	Konda-Reddi
tel	IN	D	Nellore
tel	IN	D	Rayalseema
tel	IN	D	Salewari
tel	IN	D	Srikakula
tel	IN	D	Telangana
tel	IN	D	Telugu
tel	IN	D	Vadaga
tel	IN	D	Vadari
tel	IN	D	Vishakhapatnam
tel	IN	D	Yanadi
tel	IN	DA	Yenadi
tel	IN	L	Telugu
tel	IN	LA	Andhra
tel	IN	LA	Tailangi
tel	IN	LA	Telangire
tel	IN	LA	Telegu
tel	IN	LA	Telgi
tel	IN	LA	Tengu
tel	IN	LA	Terangi
tel	IN	LA	Tolangan
tel	SG	L	Telugu
tem	SL	D	Banta
tem	SL	D	Bombali
tem	SL	D	Kholifa
tem	SL	D	Konike
tem	SL	D	Koya
tem	SL	D	Malal
tem	SL	D	Masingbi
tem	SL	D	Ribia
tem	SL	D	Sanda
tem	SL	D	Western Temne
tem	SL	D	Yoni
tem	SL	DA	Pil
tem	SL	L	Themne
tem	SL	LA	Temen
tem	SL	LA	Temne
tem	SL	LA	Timene
